"Date","United.States.USD.","Europe.EUR.","Japan.JPY.","United.Kingdom.GBP.","Canada.CAD.","Switzerland.CHF.","India.INR.","China.CNY.","Turkey.TRY.","Saudi.Arabia.SAR.","Indonesia.IDR.","United.Arab.Emirates.AED.","Thailand.THB.","Vietnam.VND.","Egypt.EGP.","South.Korean.KRW.","Australia.AUD.","South.Africa.ZAR."
"30-05-1980",0.175088472472008,0.119512031637509,0.502848408209775,0.0833766812811176,0.152549053959355,0.362275882012724,0.0162512971509082,0.322495416061366,0.108025051509066,0.148126809891293,0.00649009966675741,0.168595563274651,0.106631706032837,0.309537525427687,0.195313957764018,0.0940884934739056,0.107311178247734,0.00672521272239159
"30-06-1980",0.243545860648605,0.166163952007507,0.653788196712199,0.1197146466523,0.216932375613174,0.505783689994216,0.0232685671860895,0.322495416061366,0.108025051509066,0.221189562897039,0.00969315461937607,0.251898634246467,0.158762407745234,0.309537525427687,0.195313957764018,0.131377858146253,0.151540785498489,0.00956454475133094
"31-07-1980",0.220804084237396,0.152557141899591,0.62614954907383,0.108493720740135,0.197529782761037,0.46283979178716,0.0208978393473327,0.322495416061366,0.108025051509066,0.204542353351426,0.00898129529360658,0.232557037972685,0.146815160717863,0.309537525427687,0.195313957764018,0.121977840951072,0.136878147029204,0.00840272406000212
"29-08-1980",0.230666589313686,0.162008177491789,0.616354515514917,0.109385449951698,0.204187105816398,0.481275303643725,0.0215334081392177,0.322495416061366,0.108025051509066,0.202131691859848,0.00886474685149891,0.229320281045236,0.145978374756011,0.309537525427687,0.195313957764018,0.12734596713014,0.139617321248741,0.0086545024343632
"30-09-1980",0.251261820502408,0.179636704872981,0.630095465725442,0.121200862004905,0.22634898388227,0.526532677848467,0.0236967324452244,0.322495416061366,0.108025051509066,0.224418939612172,0.00985219681103677,0.255182758348465,0.161811712521474,0.309537525427687,0.195313957764018,0.140066837469725,0.151017119838872,0.00941287103183631
"31-10-1980",0.229332250391599,0.174341443796501,0.591206592276587,0.105521290034926,0.21062543798178,0.512724117987276,0.0215868409137567,0.322495416061366,0.108025051509066,0.207180435738436,0.00913639236739208,0.236993763322018,0.150479645004193,0.309537525427687,0.195313957764018,0.138112532084214,0.138972809667674,0.00857563210022599
"28-11-1980",0.223994894703255,0.175547958978484,0.592612314661701,0.108939585345917,0.206552207428171,0.508024869866975,0.0213105372243642,0.322495416061366,0.108025051509066,0.199508770865867,0.0086693559866538,0.223130970237625,0.144779927064885,0.309537525427687,0.195313957764018,0.13586903912048,0.135629405840886,0.00825408381489739
"31-12-1980",0.206590473980391,0.165962866143843,0.510738018148215,0.0969755517574497,0.191222845129643,0.4832995951417,0.0195416311619941,0.322495416061366,0.108025051509066,0.184195763906788,0.00803011291903943,0.204278834767506,0.133236890205527,0.309537525427687,0.195313957764018,0.126652070309705,0.121732124874119,0.00741987835767697
"30-01-1981",0.158264199106573,0.146457537368456,0.42807831802454,0.0726759307423646,0.148300630693763,0.434138230190862,0.0160467058694497,0.322495416061366,0.108025051509066,0.144791303424959,0.00644977767110173,0.164427251914423,0.108365554911419,0.309537525427687,0.195313957764018,0.103571148579444,0.0960725075528701,0.0057969695590845
"27-02-1981",0.148111620351569,0.142905020443729,0.416226672039798,0.0784721706175225,0.140811142256482,0.421703296703297,0.0157633715518284,0.322495416061366,0.108025051509066,0.136437375866095,0.00620307912043192,0.15686429304492,0.103211875269252,0.309537525427687,0.195313957764018,0.0994376291724815,0.0914400805639476,0.00574236702006643
"31-03-1981",0.162499274815803,0.154366914672565,0.448301488264803,0.0837482351192688,0.149964961457603,0.440427993059572,0.0168713985606898,0.322495416061366,0.108025051509066,0.148217778249466,0.00634828343214608,0.161806268256099,0.105833922806495,0.309537525427687,0.195313957764018,0.107229815758057,0.0978449144008057,0.0065614051053374
"30-04-1981",0.144514706735511,0.150747369126617,0.421462140266526,0.081221669019841,0.135117379117029,0.427993059572007,0.0151699865293163,0.322495416061366,0.108025051509066,0.131297663629334,0.00587453083196877,0.147248756611668,0.0973029608394807,0.309537525427687,0.195313957764018,0.0984776851930457,0.0893051359516616,0.00605784835661525
"29-05-1981",0.14248419098451,0.161740063006904,0.440502480441338,0.0856803150776548,0.135336370007008,0.443825910931174,0.0155074566842995,0.322495416061366,0.108025051509066,0.133844777658171,0.00565285328358701,0.143064656193258,0.0967232383616724,0.309537525427687,0.195313957764018,0.0988312419296096,0.089828801611279,0.0063975974882832
"30-06-1981",0.111562336833556,0.139821703867551,0.37627280685908,0.0776547521735899,0.104546250875964,0.349262579525737,0.0130980603902842,0.322495416061366,0.108025051509066,0.106493624634231,0.00451493532959353,0.112007578747928,0.0764010403093271,0.309537525427687,0.195313957764018,0.0814352400707979,0.0682779456193354,0.0054329526322974
"31-07-1981",0.09995938968498,0.135464843488169,0.38591720745383,0.0775061306383295,0.102137351086195,0.354973973395026,0.0127556687955409,0.322495416061366,0.108025051509066,0.0985187319010871,0.00423706364911804,0.104207784005684,0.0865913913871323,0.309537525427687,0.195313957764018,0.0767269541497628,0.0643705941591138,0.00581820387981375
"31-08-1981",0.110982189476127,0.145921308398686,0.387061128635549,0.0844913427955711,0.106911352487736,0.38128976286871,0.0139157224532955,0.322495416061366,0.108025051509066,0.10612975120154,0.00446807339322427,0.109718165311439,0.0921882839328231,0.309537525427687,0.195313957764018,0.0824819718993214,0.0698489425981873,0.00629142588463697
"30-09-1981",0.113186749434356,0.137475702124807,0.39567777885858,0.0901389611354685,0.108312894183602,0.334803354540197,0.014269363053205,0.322495416061366,0.108025051509066,0.106978789211153,0.0043627503803522,0.10695508012947,0.0900963190281936,0.309537525427687,0.195313957764018,0.0830574601418684,0.0706545820745217,0.00645220002730127
"30-10-1981",0.112142484190985,0.135531872109391,0.400468574128372,0.0842684104926804,0.108926068675543,0.293594563331405,0.0143115468225779,0.322495416061366,0.108025051509066,0.107676213290477,0.00432061271382455,0.10736559564222,0.0887329961369563,0.309537525427687,0.195313957764018,0.0824177831730991,0.071460221550856,0.00663724196508471
"30-11-1981",0.104890642223125,0.126080836517193,0.339398301905146,0.07118971538976,0.0971443587946741,0.257446500867553,0.0138798662493286,0.322495416061366,0.108025051509066,0.103233925133041,0.0043729146116607,0.106781400489461,0.0891992561114627,0.309537525427687,0.195313957764018,0.0804806188388634,0.0659818731117825,0.00620648860171998
"31-12-1981",0.0950281371468353,0.122461290971245,0.333293498047608,0.0683659062198112,0.091187806587246,0.246168305378832,0.0125447499486764,0.322495416061366,0.108025051509066,0.095107418469609,0.00386941673935373,0.0947659272124418,0.0811664654480085,0.309537525427687,0.195313957764018,0.0775697074681124,0.0635649546827795,0.00572113269933719
"29-01-1982",0.088936589893833,0.12272940545613,0.337409502105249,0.0665081370290555,0.0864576033637001,0.244288606130711,0.0119886272557771,0.322495416061366,0.108025051509066,0.0888457631487181,0.00357656136721638,0.086729296597458,0.0750820387084421,0.309537525427687,0.195313957764018,0.0752068135498386,0.0641691842900302,0.00554822465911332
"26-02-1982",0.0747809943725706,0.10999396742409,0.322400122285063,0.0616036263654603,0.0784425367904695,0.223105841526894,0.0107786561375978,0.322495416061366,0.108025051509066,0.0747608290249708,0.00350077914315248,0.0792294939606853,0.0696925698016002,0.309537525427687,0.195313957764018,0.0678255160065392,0.0568378650553877,0.00489602766528644
"31-03-1982",0.0500667169461043,0.0944433273007574,0.28658060392146,0.0471130266775656,0.0556236860546601,0.173727588201272,0.0080627244528062,0.322495416061366,0.108025051509066,0.0525342268447625,0.00238728989492959,0.050824978290045,0.0505918665113649,0.309537525427687,0.195313957764018,0.0550224588368931,0.043705941591138,0.00435303574949569
"30-04-1982",0.0740268028079132,0.116629800924995,0.312201548017731,0.0633127740209556,0.0731867554309741,0.231058415268942,0.0104144695953452,0.322495416061366,0.108025051509066,0.0721075852449323,0.0031463178820506,0.0710823399384227,0.0632748469585844,0.309537525427687,0.195313957764018,0.0672342399536073,0.0558308157099698,0.00539958441400859
"31-05-1982",0.0531414979404769,0.0938400697097661,0.285281047204814,0.0486735527978004,0.0603100911002102,0.196934644303065,0.00865821866378692,0.322495416061366,0.108025051509066,0.0565823187834498,0.00256162250323441,0.0538722665193021,0.0524834991836018,0.309537525427687,0.195313957764018,0.0588155479439264,0.0454783484390735,0.00476558826652106
"30-06-1982",0.0486163485525323,0.10469870634761,0.288930700498867,0.0489707958683213,0.0600035038542397,0.200694042799306,0.00795234358961379,0.322495416061366,0.108025051509066,0.0508361508255378,0.00220384367651987,0.0434041209441857,0.0456597933209588,0.309537525427687,0.195313957764018,0.056103157011759,0.043987915407855,0.00486569292138751
"30-07-1982",0.0633520914312235,0.11421677056103,0.334890985645401,0.0602660325481162,0.0712158374211633,0.243637941006362,0.0100158329747713,0.322495416061366,0.108025051509066,0.0659823824613006,0.00314834508739309,0.066140364727244,0.0615161781574044,0.309537525427687,0.195313957764018,0.0657039951550367,0.0594561933534743,0.00602448013832643
"31-08-1982",0.103150200150838,0.163214692673772,0.440082264497033,0.0917737980233336,0.105247021723896,0.357432041642568,0.0147115895687975,0.322495416061366,0.108025051509066,0.10287005170035,0.00471303736123581,0.104791979158443,0.0882188691688694,0.309537525427687,0.195313957764018,0.0898089593748965,0.0908358509566969,0.00833598762342449
"30-09-1982",0.0947380634681209,0.15993029023393,0.433163153287106,0.0877610165713012,0.096531184302733,0.345503181029497,0.013948766405971,0.322495416061366,0.108025051509066,0.0926815955850023,0.0044290593857113,0.0946869819215284,0.0806594298863779,0.309537525427687,0.195313957764018,0.0834439006320627,0.0880161127895267,0.00793860247834858
"29-10-1982",0.109995938968498,0.182317849721831,0.494416853105068,0.101211265512373,0.109495444989488,0.39893001735107,0.0159426525716632,0.322495416061366,0.108025051509066,0.106963627818124,0.00521380996444758,0.109970790242362,0.0917769823583536,0.309537525427687,0.195313957764018,0.0929519515583065,0.102074521651561,0.00907918884894814
"30-11-1982",0.117363810407844,0.186607681479992,0.439923293914929,0.11324960986847,0.115276804484933,0.382663389242337,0.0160776406336565,0.322495416061366,0.108025051509066,0.109586548812105,0.0052880550380257,0.110744454093313,0.0920943227972762,0.309537525427687,0.195313957764018,0.0950174933449868,0.10134944612286,0.00846036007341008
"31-12-1982",0.129488890178105,0.191098599101816,0.43038172394147,0.123578806569072,0.124430623686055,0.376301330248699,0.0174303335048807,0.322495416061366,0,0.120972754976727,0.00600312263659808,0.124133575432225,0.101561350416531,0.309537525427687,0.195313957764018,0.102666326612267,0.104572004028197,0.00873943971728019
"31-01-1983",0.154203167604572,0.228768684228165,0.516091324708531,0.157836070446608,0.155483531885074,0.458502024291498,0.0222357678992764,0.322495416061366,0,0.150067468198978,0.00750152353295424,0.15727480855767,0.124477230380294,0.309537525427687,0.195313957764018,0.131972652625499,0.129989929506546,0.010492787914638
"28-02-1983",0.101409758078552,0.167303438568269,0.399056737490099,0.113992717544772,0.108926068675543,0.350636205899364,0.0165655662327363,0.322495416061366,0,0.10562942523159,0.00543850540460877,0.107902423620431,0.0904437979445558,0.309537525427687,0.195313957764018,0.0937527093010321,0.0978851963746224,0.00795680332468793
"31-03-1983",0.105064686430353,0.178363161069777,0.394872364965329,0.121423794307795,0.106692361597758,0.349985540775014,0.015913826995925,0.322495416061366,0,0.103431023242416,0.00514138761289044,0.100023683587274,0.0873271248069808,0.309537525427687,0.195313957764018,0.0938085981497949,0.112708962739174,0.00786883256738105
"29-04-1983",0.113476823113071,0.191768885314029,0.411348609702208,0.118079809764435,0.113086895585144,0.366469057258531,0.0171941043963924,0.322495416061366,0,0.111254302045272,0.00971096582179388,0.113949632904397,0.0939097228501072,0.309537525427687,0.195313957764018,0.0996027696691082,0.119556898288016,0.00828138508440643
"31-05-1983",0.118234031443987,0.202761579194316,0.428323443992052,0.116296351341309,0.119612824106517,0.391772700983227,0.0179351326117097,0.322495416061366,0,0.11768273268948,0.0100615983089793,0.118417936370096,0.0972621852523566,0.309537525427687,0.195313957764018,0.103873327270213,0.121047331319235,0.00839362363683245
"30-06-1983",0.105760863259268,0.192305114283799,0.396131901115851,0.115701865200268,0.107831114225648,0.356853672643146,0.0164713558144702,0.322495416061366,0,0.104325545431114,0.00954147735286398,0.108818188995026,0.090465072163925,0.309537525427687,0.195313957764018,0.0971695072245471,0.112346424974824,0.00795983679907782
"29-07-1983",0.109241747403841,0.208928212346672,0.412209607715076,0.11986326818756,0.111203573931324,0.376084441873916,0.017226445286245,0.322495416061366,0,0.10776718164865,0.00968725280764855,0.109465540380516,0.0927307765267355,0.309537525427687,0.195313957764018,0.100315296105797,0.113877139979859,0.00819341432709954
